w0,w1,w2,f1_macro,f1_0,rec_0,prec_0,f1_1,f1_2
0.6000000000000001,1.0,2.600000000000002,0.5532126277346693,0.1016949152542373,0.0625,0.2727272727272727,0.6741573033707865,0.883785664578984
0.6500000000000001,1.0,0.5,0.5864399494413527,0.2346368715083799,0.21875,0.25301204819277107,0.6810810810810811,0.8436018957345972
0.6500000000000001,1.0,0.55,0.5922253826830496,0.23728813559322035,0.21875,0.25925925925925924,0.6885245901639344,0.8508634222919937
0.6500000000000001,1.0,0.6000000000000001,0.5990084223361346,0.24705882352941178,0.21875,0.28378378378378377,0.6910420475319927,0.8589243959469992
0.6500000000000001,1.0,0.6500000000000001,0.6019872884322579,0.25149700598802394,0.21875,0.29577464788732394,0.6924493554327809,0.862015503875969
0.6500000000000001,1.0,0.7000000000000002,0.6027455608813539,0.25609756097560976,0.21875,0.3088235294117647,0.6877323420074349,0.864406779661017
0.6500000000000001,1.0,0.7500000000000002,0.6045861837094079,0.25609756097560976,0.21875,0.3088235294117647,0.6904315196998124,0.8672294704528012
0.6500000000000001,1.0,0.8000000000000003,0.6047355240771539,0.25157232704402516,0.20833333333333334,0.31746031746031744,0.6933333333333334,0.8693009118541033
0.6500000000000001,1.0,0.8500000000000003,0.6036842907060431,0.25157232704402516,0.20833333333333334,0.31746031746031744,0.6908396946564885,0.8686408504176157
0.6500000000000001,1.0,0.9000000000000004,0.6042851240736437,0.24358974358974358,0.19791666666666666,0.31666666666666665,0.6961538461538461,0.8731117824773413
0.6500000000000001,1.0,0.9500000000000004,0.6024996548337155,0.23529411764705882,0.1875,0.3157894736842105,0.6976744186046512,0.8745304282494365
0.6500000000000001,1.0,1.0000000000000004,0.6037007833775032,0.23684210526315788,0.1875,0.32142857142857145,0.6978557504873294,0.8764044943820225
0.6500000000000001,1.0,1.0500000000000005,0.6057869319579653,0.24,0.1875,0.3333333333333333,0.700587084148728,0.876773711725168
0.6500000000000001,1.0,1.1000000000000005,0.5988150493609502,0.21621621621621623,0.16666666666666666,0.3076923076923077,0.7035573122529645,0.8766716196136701
0.6500000000000001,1.0,1.1500000000000006,0.6006851608290672,0.2191780821917808,0.16666666666666666,0.32,0.704,0.8788774002954209
0.6500000000000001,1.0,1.2000000000000006,0.6003484581231135,0.2191780821917808,0.16666666666666666,0.32,0.7028112449799196,0.8790560471976401
0.6500000000000001,1.0,1.2500000000000007,0.6011276643347375,0.2206896551724138,0.16666666666666666,0.32653061224489793,0.7028112449799196,0.8798820928518791
0.6500000000000001,1.0,1.3000000000000007,0.6025430922786857,0.2206896551724138,0.16666666666666666,0.32653061224489793,0.7058823529411765,0.8810572687224669
0.6500000000000001,1.0,1.3500000000000008,0.6049805594365524,0.22535211267605634,0.16666666666666666,0.34782608695652173,0.7049180327868853,0.8846715328467153
0.6500000000000001,1.0,1.4000000000000008,0.6046829105516952,0.22695035460992907,0.16666666666666666,0.35555555555555557,0.702258726899384,0.8848396501457726
0.6500000000000001,1.0,1.4500000000000008,0.6003204576041138,0.2158273381294964,0.15625,0.3488372093023256,0.6997929606625258,0.8853410740203193
